Timestamp,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,RotationW
2023-07-17 19:03:55.884,0.06795180686088784,-0.14509547624528776,0.24647111204691555,-0.042938558917198374,1.0133197820256137,0.01924795606769588,-0.08843892551276247
2023-07-17 19:03:55.894,0.057691348470591756,-0.14148696048037188,0.2852795728184672,-0.028317343642211574,0.9887356587266595,0.012746900311123691,-0.09182449824829131
2023-07-17 19:03:55.900,0.050691783794180115,-0.14509139577335822,0.2496877137376941,-0.014741253526520118,1.005236817929358,0.010406702250766274,-0.10530812740086282
2023-07-17 19:03:55.906,0.04702759680883432,-0.1309767761327905,0.24689155599286255,-0.024612325766009892,0.9964857862264944,-0.007066382924907687,-0.0675697387179261
2023-07-17 19:03:55.951,0.06079183151919432,-0.13114621892558131,0.26053905982352427,-0.01616868442051102,1.0054287360368537,0.024874713042940994,-0.07680438882318472
2023-07-17 19:03:56.051,0.0504172904775577,-0.15274200868390164,0.24981306007548373,-0.001943028524951762,0.999608161042854,0.007127324944289409,-0.09638429433323853
2023-07-17 19:03:56.148,0.053689646542652146,-0.15068761099589692,0.26081832224674284,-0.0035538852598388402,1.0126850832196213,-0.007628281714358486,-0.114475558884199
2023-07-17 19:03:56.245,0.047770731855692555,-0.1389500997273267,0.27293374507903934,-0.024557946848658762,0.9923562272468258,-0.0032091817326365185,-0.09694034642442088
2023-07-17 19:03:56.343,0.05971466714079393,-0.14875598907956203,0.26670087360810235,-0.005170717468204604,0.9982378322557341,-0.007907452124391277,-0.09193341482929467
2023-07-17 19:03:56.441,0.06855198370242253,-0.15731480090842082,0.2767561900300445,-0.04781807157741705,0.9805695589832627,0.0023494020994744118,-0.08577827808485662
2023-07-17 19:03:56.538,0.05995215312560789,-0.15707223738425755,0.26195147111014294,-0.02794101014423042,1.0106058361869974,4.5904838563259887e-05,-0.10668067850818286
2023-07-17 19:03:56.649,0.059601644965362265,-0.1308418935478633,0.24365659738712775,-0.027583730592538776,0.9963170793714745,0.012709851710805659,-0.0709514270225604
2023-07-17 19:03:56.747,0.05759695297657947,-0.14805872777240084,0.2500512317765263,-0.03547780237904892,0.9943895235834002,0.02042057498397632,-0.0895116518198091
2023-07-17 19:03:56.844,0.03941568681243575,-0.1411963186987012,0.25100416660735403,-0.03369994086797241,0.9747751837208338,0.0027517141613673936,-0.10297078546366947
2023-07-17 19:03:56.942,0.06576564145315754,-0.13665085247985775,0.2690414583945231,-0.03312201036429475,1.0056645595613745,-0.00136651025143328,-0.08422641691140374
2023-07-17 19:03:57.039,0.09081795264552975,-0.15256118593730866,0.2590184030983993,-0.04857037094922417,1.0009835807903769,-0.00210198891208281,-0.07686876836429149
2023-07-17 19:03:57.151,0.03603671611136995,-0.15082264505736817,0.27030671109599175,-0.038646163345535244,1.003350266785274,0.010425127972654767,-0.10485297379025188
2023-07-17 19:03:57.248,0.05418945890487367,-0.14493545292200422,0.2693413969979726,-0.016663737122332246,0.9964585734110488,-0.0019615852000415364,-0.11029905201338312
2023-07-17 19:03:57.345,0.05962411517883168,-0.16033192334132945,0.2578083499271817,-0.027570512879901247,0.9924660389020732,0.0007294747005026956,-0.08225948149733339
2023-07-17 19:03:57.443,0.05487265590937237,-0.15544452267021394,0.2770086310044743,-0.02639060719246489,1.0078691445718029,0.0019832618576713095,-0.09983502986938475
2023-07-17 19:03:57.540,0.05516240667377657,-0.1537838620930822,0.25698982377105906,-0.04205009546471894,0.9984443472337254,-0.0003067884338130008,-0.1021661080877399
2023-07-17 19:03:57.637,0.06967205662024298,-0.16216791677622108,0.2728287769268344,-0.040814823441068786,1.0095941653264524,0.01801294627712552,-0.09055701959370334
2023-07-17 19:03:57.749,0.07053162802725985,-0.1433063218916902,0.25561644442269255,-0.05198413443954737,1.0031339831341899,0.012104421455417319,-0.08834683609556188
2023-07-17 19:03:57.847,0.08086638188668867,-0.15357249342018212,0.2690017649570369,-0.042507115253483316,0.9915736098446845,0.012295000357020355,-0.08202620417746934
2023-07-17 19:03:57.944,0.08618650930768464,-0.17703563802723876,0.25203652252798286,-0.06059225604331146,0.9950735417442623,0.020372435380842567,-0.10920411062463052
2023-07-17 19:03:58.041,0.08500377550915049,-0.17659948906792736,0.2695009481555602,-0.059677140418675036,0.9942202576995117,0.014898308754540828,-0.08858002773071291
2023-07-17 19:03:58.139,0.084825343897173,-0.17655077466466895,0.26300282882474674,-0.04436578262776379,1.0052231100823932,0.0057111839909819145,-0.07977416438930628
2023-07-17 19:03:58.250,0.09701114577594087,-0.1948415784359554,0.25881114668034333,-0.04802704656967554,0.991987855570967,-0.00010548853693076541,-0.09493785440100236
2023-07-17 19:03:58.347,0.09261054116933096,-0.16686686076595794,0.2791267633271417,-0.04213277862331584,0.9957868272011865,-0.0036319885941523593,-0.10346900127071824
2023-07-17 19:03:58.445,0.0733668419690772,-0.18742152485648045,0.27037670605964736,-0.030711708129114834,0.9922926151507634,-0.007224529105497034,-0.1027585557883003
2023-07-17 19:03:58.542,0.0759711377748139,-0.1787644739752578,0.271857300522847,-0.020236263032123697,0.9931683998072421,-0.019117708238704505,-0.1069715550987545
2023-07-17 19:03:58.640,0.0484247879241016,-0.16183764370969228,0.26334336831370353,-0.039246521379659415,0.9854882367378268,-0.011920313382031856,-0.08079275676949083
2023-07-17 19:03:58.738,0.06014984756370919,-0.15585539912228868,0.25897769640579726,-0.03346070998277732,1.0019389203235352,-0.0023971082418137567,-0.08733662066173133
2023-07-17 19:03:58.850,0.050554147309460985,-0.13175823369571804,0.26716774047520486,-0.0011966295684841706,0.9816377631238549,0.008376440637761473,-0.11221722144908626
2023-07-17 19:03:58.946,0.03332789293347602,-0.12924292245931696,0.2830972009822349,0.013023232942134401,1.001028129860936,-0.026743212052182,-0.14057594298705356
2023-07-17 19:03:59.044,0.03599628357694028,-0.119902026360517,0.264650063104655,0.0037814964659987366,0.983183796000222,-0.0218430527046307,-0.12127331286199548
2023-07-17 19:03:59.141,0.06826402267374602,-0.12893323448452257,0.2674260157504384,0.017602155903626883,0.995980478556439,-0.002869948306284252,-0.10231395150890762
2023-07-17 19:03:59.239,0.04819055790989158,-0.12339972243365996,0.26839040419776633,-0.013348431602067532,1.0005601249079887,0.015958551430984035,-0.10953101085231984
2023-07-17 19:03:59.350,0.06460728068515764,-0.12381986713833114,0.2579401708516803,-0.037213746104908234,0.9996595093954125,-0.01405578252814806,-0.07649338794940162
2023-07-17 19:03:59.448,0.06042135179450825,-0.14538754729506911,0.267564633398718,-0.03991260861851296,0.9921651162078807,-0.0028149966700749436,-0.10303760551923864
2023-07-17 19:03:59.545,0.07026237770928594,-0.10762251641890243,0.2652603502392292,-0.05481707122440313,1.0075335455287509,0.006365321296390109,-0.10082858727226478
2023-07-17 19:03:59.642,0.04360266196535641,-0.12283137853949598,0.26197974386955125,-0.03408009028741084,0.9996680374688802,0.0030269698941592753,-0.06703854861322872
2023-07-17 19:03:59.740,0.04750758106416661,-0.11833974838246271,0.2652392750960631,-0.03305012336765174,0.9791364054359804,-0.004474881103813244,-0.07844566820870982
2023-07-17 19:03:59.837,0.061647506420546394,-0.12537277362200872,0.25351116765455173,-0.05926222967936382,0.9967774191650993,-0.008238162254727965,-0.08121946706203456
2023-07-17 19:03:59.949,0.057303822183165855,-0.1259139228294204,0.25277614285268585,-0.04697522992350932,0.9988654736058379,0.012094377274395787,-0.10180534110433796
2023-07-17 19:04:00.049,0.07663827843018713,-0.13108657413546101,0.24838186829316483,-0.0198748813655046,1.0050343060996487,-0.0023867051576309866,-0.10214721241456726
2023-07-17 19:04:00.144,0.07471744139482327,-0.12150343716401192,0.2600935521382169,-0.039282382194855164,0.9884283345944256,0.002780218900952256,-0.09082632183054656
2023-07-17 19:04:00.242,0.05373343667211791,-0.12832009365556576,0.2706768455503002,-0.05005786937235421,0.9946527022911054,0.010515023442061235,-0.09484371724366848
2023-07-17 19:04:00.339,0.07586390895769951,-0.11821411317293014,0.2569430350082923,-0.03243516317317272,1.004508643050904,-0.009218404544343714,-0.09052841248340522
